47,CLRviaC#,JeffreyRichter, 清华大学出版社 ,https://book.douban.com/subject/26285940/,"
9.4",124,"
内容简介:
《CLR via C#（第4版）》针对CLR和.NET Framework 4.5进行深入、全面的探讨，并结合实例介绍了如何利用它们进行设计、开发和调试。全书5部分共29章。第Ⅰ部分介绍CLR基础，第Ⅱ部分解释如何设计类型，第Ⅲ部分介绍基本类型，第Ⅳ部分以核心机制为主题，第Ⅴ部分重点介绍线程处理。 通过本书的阅读，读者可以掌握CLR和.NET Framework的精髓，轻松、高效地创建高性能应用程序。"
48,"RforDataScience:Visualize,Model,Transform,Tidy,andImportData",HadleyWickham、GarrettGrolemund, O'Reilly Media ,https://book.douban.com/subject/26757974/,"
9.4",255,"
内容简介:
http://r4ds.had.co.nz/"
49,TheNatureofCode:SimulatingNaturalSystemswithProcessing,DanielShiffman, The Nature of Code ,https://book.douban.com/subject/20452058/,"
9.4",138,"
内容简介:
How can we capture the unpredictable evolutionary and emergent properties of nature in software? How can understanding the mathematical principles behind our physical world help us to create digital worlds? This book focuses on a range of programming strategies and techniques behind computer simulations of natural systems, from elementary concepts in mathematics and physics to ...(展开全部)"
50,程序设计实践,[美]BrianW.Kernighan、[美]RobPike, 机械工业出版社 ,https://book.douban.com/subject/1096711/,"
9.4",109,"
内容简介:
Brian W.Kernighan和Rob Pike在朗讯科技贝尔实验室的计算机科学研究中心工作。Brian Kernighan是Addison-Wesley的“专业计算丛书”顾问编辑，也是《C程序设计语言》的合著者之一（与Dennis M.Ritchie合作）。Rob Pike是Plan 9和Inferno操作系统的主要结构设计与实现者，他的主要研究兴趣是如何帮助人们更容易地开发软件。"
51,TheAWKProgrammingLanguage,AlfredV.Aho、BrianW.Kernighan、PeterJ.Weinberger、柯必德, Pearson ,https://book.douban.com/subject/1876898/,"
9.4",134,"
内容简介:
Originally developed by Alfred Aho, Brian Kernighan, and Peter Weinberger in 1977, AWK is a pattern-matching language for writing short programs to perform common data-manipulation tasks. In 1985, a new version of the language was developed, incorporating additional features such as multiple input files, dynamic regular expressions, and user-defined functions. This new version ...(展开全部)"
52,你不知道的JavaScript（上卷）,[美]KyleSimpson, 人民邮电出版社 ,https://book.douban.com/subject/26351021/,"
9.4",1058,"
内容简介:
JavaScript语言有很多复杂的概念，但却用简单的方式体现出来（比如回调函数），因此，JavaScript开发者无需理解语言内部的原理，就能编写出功能全面的程序；就像收音机一样，你无需理解里面的管子和线圈都是做什么用的，只要会操作收音机上的按键，就可以收听你喜欢的节目。然而，JavaScript的这些复杂精妙的概念才是语言的精髓，即使是经验丰富的JavaScript开发者，如果没有认真学习也无法真正理解语言本身的特性。正是因为绝大多数人不求甚解，一遇到出乎意料的行为就认为是语言本身有缺陷，进而把相关的特性加入黑名单，久而久之就排除了这门语言的多样性，人为地使它变得不完整、不安全。 “你不知道的JavaScript”系列就是要让不求甚解的JavaScript开发者迎难而上，深入语言内部，弄清楚JavaScript每一个零部件的用途。本书介绍了该系列...(展开全部)"
53,C++Primer,StanleyB.Lippman、JoséeLajoie、BarbaraE.Moo, Addison Wesley ,https://book.douban.com/subject/10505113/,"
9.4",220,"
内容简介:
Bestselling Programming Tutorial and Reference Completely Rewritten for the New C++11 Standard  Now fully updated and recast for the newly released C++11 standard, this authoritative and comprehensive introduction to C++ will help you to learn the language fast, and to use it in modern, highly effective ways. Highlighting today’s best practices, the authors show how to use both...(展开全部)"
54,计算之魂:计算科学品位和认知进阶,吴军, 人民邮电出版社 ,https://book.douban.com/subject/35641088/,"
9.4",166,"
内容简介:
对计算机科学的掌握程度，决定了一个计算机行业从业者能走多远。在本书中，作者将人文历史与计算机科学相结合，通过一些具体的例题，分10个主题系统地讲解了计算机科学的精髓。这些例题是作者面试求职者时用到的考题，或是头部计算机公司和金融企业的面试题。 作者在书中结合自己对计算机工程师的五级分级标准，详细讲解了每类题目不同层次的解决方法、不同水平的人大约能思考到什么样的深度，深度阐述题目背后的计算机科学精髓。通过对比优化解题思路，读者不仅可以衡量自己的水平，在职业的发展道路上走得更快，更可以深刻理解并掌握计算机科学和计算思维，逐渐把握计算机科学这门艺术，获得重复性成功。 对于所有有志于了解或学习科技，特别是计算机科学的人来讲，本书不仅有助于了解计算机科学，更有助于了解 IT 产业的技术特点、培养一些特殊的思维方式、掌握信息时代特殊的做事方法，通过具体的例子，从...(展开全部)"
55,C程序设计语言（第2版·新版）,[美]BrianW.Kernighan、[美]DennisM.Ritchie, 机械工业出版社 ,https://book.douban.com/subject/1139336/,"
9.4",4952,"
内容简介:
在计算机发展的历史上，没有哪一种程序设计语言像C语言这样应用广泛。本书作者是C语言的设计者之一Dennis M. Ritchie和著名计算机科学家Brian W. Kernighan合著的一本介绍C语言的权威经典著作。我们现在见到的大量论述C语言程序设计的教材和专著均以此书为蓝本。 原著第1版中介绍的C语言成为后来广泛使用的C语言版本——标准C的基础。人们熟知的“hello,World""程序就是由本书首次引入的，现在，这一程序已经成为众多程序设计语言入门的第一课。原著第2版根据1987年制定的ANSIC标准做了适当的修订．引入了最新的语言形式，并增加了新的示例，通过简洁的描述、典型的示例，作者全面、系统、准确地讲述了C语言的各个特性以及程序设计的基本方法。 对于计算机从业人员来说，本书是一本必读的程序设计语言方面的参考书。"
56,TheGoProgrammingLanguage,BrianW.Kernighan、AlanDonovan, Addison-Wesley Professional ,https://book.douban.com/subject/26337545/,"
9.4",379,"
内容简介:"
57,算法（第4版）,[美]RobertSedgewick、[美]KevinWayne, 人民邮电出版社 ,https://book.douban.com/subject/19952400/,"
9.3",1683,"
内容简介:
本书作为算法领域经典的参考书，全面介绍了关于算法和数据结构的必备知识，并特别针对排序、搜索、图处理和字符串处理进行了论述。第4版具体给出了每位程序员应知应会的50个算法，提供了实际代码，而且这些 Java 代码实现采用了模块化的编程风格，读者可以方便地加以改造。配套网站 algs4.cs.princeton.edu 提供了本书内容摘要以及相关代码、测试数据、编程练习、教学课件等资源。"
58,算法导论（原书第2版）,[美]ThomasH.Cormen、CharlesE.Leiserson、RonaldL.Rivest、CliffordStein, 机械工业出版社 ,https://book.douban.com/subject/1885170/,"
9.3",5205,"
内容简介:
这本书深入浅出，全面地介绍了计算机算法。对每一个算法的分析既易于理解又十分有趣，并保持了数学严谨性。本书的设计目标全面，适用于多种用途。涵盖的内容有：算法在计算中的作用，概率分析和随机算法的介绍。书中专门讨论了线性规划，介绍了动态规划的两个应用，随机化和线性规划技术的近似算法等，还有有关递归求解、快速排序中用到的划分方法与期望线性时间顺序统计算法，以及对贪心算法元素的讨论。此书还介绍了对强连通子图算法正确性的证明，对哈密顿回路和子集求和问题的NP完全性的证明等内容。全书提供了900多个练习题和思考题以及叙述较为详细的实例研究。"
59,算法（英文版·第4版）,[美]RobertSedgewick、[美]KevinWayne, 人民邮电出版社 ,https://book.douban.com/subject/10432347/,"
9.3",768,"
内容简介:
本书作为算法领域经典的参考书，全面介绍了关于算法和数据结构的必备知识，并特别针对排序、搜索、图处理和字符串处理进行了论述。第4版具体给出了每位程序员应知应会的50个算法，提供了实际代码，而且这些Java代码实现采用了模块化的编程风格，读者可以方便地加以改造。本书配套网站提供了本书内容的摘要及更多的代码实现、测试数据、练习、教学课件等资源。 本书适合用作大学教材或从业者的参考书。"
60,C++Primer,StanleyB.Lippman、JoséeLajoie、BarbaraE.Moo," 14 February, 2005 ",https://book.douban.com/subject/1415354/,"
9.3",210,"
内容简介:
新的组织结构，更好的帮助循序渐进的全面了解标准C＋＋"
61,RubyonRails3Tutorial:LearnRailsbyExample,MichaelHartl, Addison-Wesley Professional ,https://book.douban.com/subject/5263109/,"
9.3",121,"
内容简介:
“Ruby on Rails™ 3 Tutorial: Learn Rails by Example by Michael Hartl has become a must read for developers learning how to build Rails apps.” —Peter Cooper, Editor of Ruby Inside  Using Rails 3, developers can build web applications of exceptional elegance and power. Although its remarkable capabilities have made Ruby on Rails one of the world’s most popular web development fram...(展开全部)"
62,敏捷软件开发:原则模式和实践(C#版),马丁, 人民邮电出版社 ,https://book.douban.com/subject/2347790/,"
9.3",123,"
内容简介:
《敏捷软件开发:原则模式和实践(C#版)》不仅是一部深入浅出、生动易懂的面向对象原则与设计模式著作。而且还是一部通俗的敏捷方法导引书和快速实用的LJML教程。通过《敏捷软件开发:原则模式和实践(C#版)》你会发现，许多以前看起来非常枯燥费解的概念，忽然间都豁然开朗。变得鲜活生动起来。 C#版与此前的Java版相比，主要的更新包括加强了UML的介绍章节。使其更加贴近实战；增加了对MVP模式的介绍等。"
63,EffectiveJava:英文版，第2版,JoshuaBloch, 人民邮电出版社 ,https://book.douban.com/subject/3998727/,"
9.3",105,"
内容简介:
本书介绍了在java编程中78条经典的、实用性极高的经验规则，这些经验规则可以帮助开发人员来解决每天都有可能面对的大多数问题。书中对java平台设计专家所使用的技术的介绍，揭示了如何事半功倍地的编写清晰、健壮和高效的代码。本书是经典图书effective java的第2版，涵盖了java 5中的重要变化，并删除了一些过时的内容。本书所介绍的每条规则，都以简明易懂的语言来阐释，并通过示例代码进一步加以说明。 本书内容翔实，层次分明，是一本可以帮助技术人员更深层次理解java的参考用书。"
64,重构（第2版）:改善既有代码的设计,[美]MartinFowler, 人民邮电出版社 ,https://book.douban.com/subject/30468597/,"
9.3",338,"
内容简介:
本书是经典著作《重构》出版20年后的更新版。书中清晰揭示了重构的过程，解释了重构的原理和实践方式，并给出了何时以及何地应该开始挖掘代码以求改善。书中给出了60多个可行的重构，每个重构都介绍了一种经过验证的代码变换手法的动机和技术。本书提出的重构准则将帮助开发人员一次一小步地修改代码，从而减少了开发过程中的风险。 本书适合软件开发人员、项目管理人员等阅读，也可作为高等院校计算机及相关专业师生的参考读物。"
65,C语言程序设计现代方法:现代方法,K.N.King, 人民邮电出版社 ,https://book.douban.com/subject/2280547/,"
9.3",234,"
内容简介:
《C语言程序设计现代方法》最主要的一个目的就是通过一种“现代方法”来介绍C语言，实现客观评价C语言、强调标准化C语言、强调软件工程、不再强调“手工优化”、强调与c++语言的兼容性的目标。《C语言程序设计现代方法》分为C语言的基础特性。C语言的高级特性、C语言标准库和参考资料4个部分。每章都有“问与答”小节，给出一系列与本章内容相关的问题及其答案，此外还包含适量的习题。"
66,TheLittleSchemer-4thEdition,DanielP.Friedman、MatthiasFelleisen, The MIT Press ,https://book.douban.com/subject/1632977/,"
9.3",571,"
内容简介:
This delightful book leads you through the basic elements of programming in Scheme (a Lisp dialect) via a series of dialogues with well-chosen questions and exercises. Besides teaching Scheme, The Little Schemer teaches the reader how to think about computation. The authors focus on ten essential concepts of thinking about how to compute and demonstrate how to apply these conce...(展开全部)"
67,编码的奥秘,CharlesPetzold,、孙燕妮、等 ,https://book.douban.com/subject/1024570/,"
9.3",1432,"
内容简介:
渴望交流是大多数人的天性。在本书中，“编码”通常指一种在人和机器之间进行信息转换的系统。换句话说、编码即是交流。有时我们将编码看得很神秘，其实大多数编码并非都是这样。大多数的编码都需要被很好地理解，因为它们是人类交流的基础。――《编码的奥秘》 手电筒、英国人入侵、黑色的 猫和跷跷板与计算机有什么必然联系？本书向我们展示了使用语言的一些直观方法并创造新的方法来进行相互之间的交流。此书使我们明白了这种创造性――以及我们人类对交流的迫切需求――已经促进了过去两个世纪的革新 在本书中，作者Charles Petzold用常见的对象和诸如布莱叶盲文、摩尔斯电码之类大家熟悉的语言系统，为那些曾经想知道计算机和其他智能机器内部“生命”奥秘的人们编排了一个生动的叙述。 本书由灵活的图解和生动的故事组成。沿着作者的这种介绍思路，通过本书的学习你将会发现你已经获得了一个...(展开全部)"
68,EffectiveC++:55SpecificWaystoImproveYourProgramsandDesigns,ScottMeyers, Addison-Wesley Professional ,https://book.douban.com/subject/1453373/,"
9.3",927,"
内容简介:
“Every C++ professional needs a copy of  Effective C++ . It is an absolute must-read for anyone thinking of doing serious C++ development. If you’ve never read  Effective C++  and you think you know everything about C++, think again.” —  Steve Schirripa,  Software Engineer, Google    “C++ and the C++ community have grown up in the last fifteen years, and the third edition of  E...(展开全部)"
69,OnLISP:AdvancedTechniquesforCommonLISP,PaulGraham," 09 September, 1993 ",https://book.douban.com/subject/1432683/,"
9.3",114,"
内容简介:
On Lisp is a comprehensive study of advanced Lisp techniques, with bottom-up programming as the unifying theme. It gives the first complete description of macros and macro applications. The book also covers important subjects related to bottom-up programming, including functional programming, rapid prototyping, interactive development, and embedded languages. The final chapter ...(展开全部)"
70,算法导论（原书第3版）,ThomasH.Cormen、CharlesE.Leiserson、RonaldL.Rivest、CliffordStein, 机械工业出版社 ,https://book.douban.com/subject/20432061/,"
9.3",1339,"
内容简介:
在有关算法的书中，有一些叙述非常严谨，但不够全面；另一些涉及了大量的题材，但又缺乏严谨性。本书将严谨性和全面性融为一体，深入讨论各类算法，并着力使这些算法的设计和分析能为各个层次的读者接受。全书各章自成体系，可以作为独立的学习单元；算法以英语和伪代码的形式描述，具备初步程序设计经验的人就能看懂；说明和解释力求浅显易懂，不失深度和数学严谨性。 全书选材经典、内容丰富、结构合理、逻辑清晰，对本科生的数据结构课程和研究生的算法课程都是非常实用的教材，在IT专业人员的职业生涯中，本书也是一本案头必备的参考书或工程实践手册。 第3版的主要变化： 新增了van Emde Boas树和多线程算法，并且将矩阵基础移至附录。 修订了递归式（现在称为“分治策略”）那一章的内容，更广泛地覆盖分治法。 移除两章很少讲授的内容：二项堆和排序网络。 修订了动态规划和贪心算法相关...(展开全部)"
71,ThePracticeofProgramming,BrianW.Kernighan、RobPike, Addison-Wesley ,https://book.douban.com/subject/1459281/,"
9.3",171,"
内容简介:
With the same insight and authority that made their book The Unix Programming Environment a classic, Brian Kernighan and Rob Pike have written The Practice of Programming to help make individual programmers more effective and productive. This book is full of practical advice and real-world examples in C, C++, Java, and a variety of special-purpose languages. Kernighan and Pike ...(展开全部)"
72,代码大全（第2版）,[美]史蒂夫·迈克康奈尔, 电子工业出版社 ,https://book.douban.com/subject/1477390/,"
9.3",4101,"
内容简介:
第2版的《代码大全》是著名IT畅销书作者史蒂夫·迈克康奈尔11年前的经典著作的全新演绎：第2版不是第一版的简单修订增补，而是完全进行了重写；增加了很多与时俱进的内容。这也是一本完整的软件构建手册，涵盖了软件构建过程中的所有细节。它从软件质量和编程思想等方面论述了软件构建的各个问题，并详细论述了紧跟潮流的新技术、高屋建瓴的观点、通用的概念，还含有丰富而典型的程序示例。这本书中所论述的技术不仅填补了初级与高级编程技术之间的空白，而且也为程序员们提供了一个有关编程技巧的信息来源。这本书对经验丰富的程序员、技术带头人、自学的程序员及几乎不懂太多编程技巧的学生们都是大有裨益的。可以说，无论是什么背景的读者，阅读这本书都有助于在更短的时间内、更容易地写出更好的程序。"
73,代码大全:(第2版)(英文版),（美）SteveMcConnell, 电子工业出版社 ,https://book.douban.com/subject/1951158/,"
9.3",390,"
内容简介:
《代码大全(第2版)(英文版)》由电子工业出版社出版。"
74,Java编程思想:英文版·第4版,埃克尔, 机械工业出版社 ,https://book.douban.com/subject/2061172/,"
9.3",183,"
内容简介:
《Java编程思想(英文版•第4版)》内容简介：特色：1.适合初学者与专业人员的经典的面向对象的叙述方式；为更新的Java SE5/6的相关内容增加了新的示例和章节。2.测验框架显示程序输出。3.设计模式贯穿于众多示例中：适配器、桥接器、职责链、命令、装饰器、外观、工厂方法、享元、点名、数据传输对象、空对象、代理、单例、状态、策略、模板方法以及访问者。4.为数据传输引入了XML；为用户界面引入了SWT和Flash。5.重新撰写了有关并发的章节，使您能牢牢地掌握线程的相关知识。6.专门为第4版以及Java SE5/6重写了在700多个编译文件中的500多个程序。7.支持网站包含了所有源代码、带注解的解决方案指南、网络日志以及多媒体学习资料。8.完全覆盖了所有基础知识，同时也论述了高级特性。9.详细彻底地阐述了面向对象原理。10.在线可获得Java讲座C...(展开全部)"
75,EffectiveJava:SecondEdition:Java,JoshuaBloch, Addison-Wesley ,https://book.douban.com/subject/2696119/,"
9.3",293,"
内容简介:
Written for the working Java developer, Joshua Bloch's Effective Java Programming Language Guide provides a truly useful set of over 50 best practices and tips for writing better Java code. With plenty of advice from an indisputable expert in the field, this title is sure to be an indispensable resource for anyone who wants to get more out of their code. As a veteran developer ...(展开全部)"
76,汇编语言（第2版）,王爽, 清华大学出版社 ,https://book.douban.com/subject/3037562/,"
9.3",1258,"
内容简介:
《汇编语言(第2版)》是各种CPU提供的机器指令的助记符的集合，人们可以用汇编语言直接控制硬件系统进行工作。汇编语言是很多相关课程(如数据结构、操作系统、微机原理等)的重要基础。为了更好地引导、帮助读者学习汇编语言，作者以循序渐进的思想精心创作了《汇编语言(第2版)》。《汇编语言(第2版)》具有如下特点：采用了全新的结构对课程的内容进行组织，对知识进行最小化分割，为读者构造了循序渐进的学习线索；在深入本质的层面上对汇编语言进行讲解；对关键环节进行深入的剖析。"
77,OnJava8,BruceEckel, MindView LLC ,https://book.douban.com/subject/30217317/,"
9.3",104,"
内容简介:
NOTE: Although the book refers to the web site www.OnJava8.com, that site is not yet live. The examples are freely available at https://github.com/BruceEckel/OnJava8-Examples. On Java 8 is only available as an eBook, and only via Google Play Books. Any other source or delivery mechanism is illegitimate. This book is far too large to publish as a single print volume, and my inte...(展开全部)"
78,R语言实战（第2版）,[美]RobertI.Kabacoff, 人民邮电出版社 ,https://book.douban.com/subject/26785199/,"
9.3",339,"
内容简介:
本书注重实用性，是一本全面而细致的R指南，高度概括了该软件和它的强大功能，展示了使用的统计示例，且对于难以用传统方法处理的凌乱、不完整和非正态的数据给出了优雅的处理方法。作者不仅仅探讨统计分析，还阐述了大量探索和展示数据的图形功能。新版做了大量更新和修正，新增了近200页内容，介绍数据挖掘、预测性分析和高级编程。"
79,YouDon'tKnowJS:Scope&Closures,KyleSimpson, O'Reilly Media ,https://book.douban.com/subject/25883834/,"
9.3",108,"
内容简介:
作者简介： Kyle Simpson 推崇开放的互联网，对JavaScript、HTML5、实时/端对端通信和Web性能有深入研究。他是技术书作家、技术培训师、讲师和开源社区的活跃成员。 译者简介： 赵望野 前端工程师，前端基础技术组leader，曾经负责豌豆荚2.0的前端架构设计和主要开发工作，目前负责Front-end Technical Infrastructure的建设。新浪微博@赵望野。负责本书第一部分“作用域和闭包”的翻译。 梁杰 北京航空航天大学计算机科学与技术专业大四学生。热爱JavaScript、Python，热爱开源，喜欢做各种各样有趣的事情。负责本书第二部分“this和对象原型”的翻译。"
80,PythonCookbook,DavidBeazley、BrianK.Jones, O'Reilly Media ,https://book.douban.com/subject/20491078/,"
9.3",128,"
内容简介:
Portable, powerful, and a breeze to use, Python is the popular open source object-oriented programming language used for both standalone programs and scripting applications. Completely updated for Python 3, the recipes in this book include: Data structures and algorithms  Strings and text  Dates and times  Metaprogramming  Testing  With scores of practical examples and pertinen...(展开全部)"
